2025-05-25 16:33:32;0;0;
2025-05-25 16:33:33;0;0;
2025-05-25 16:33:34;0;0;
2025-05-25 16:33:35;0;0;
2025-05-25 16:33:37;0;0;
2025-05-25 16:33:38;0;0;
2025-05-25 16:33:39;0;0;
2025-05-25 16:33:40;0;0;
2025-05-25 16:33:42;0;0;
2025-05-25 16:33:43;0;0;
2025-05-25 16:33:44;0;0;
2025-05-25 16:33:45;0;0;
2025-05-25 16:33:46;0;0;
2025-05-25 16:33:47;0;0;
2025-05-25 16:33:49;0;0;
2025-05-25 16:33:50;0;0;
2025-05-25 16:33:51;0;0;
2025-05-25 16:33:52;0;0;
2025-05-25 16:33:53;0;0;
2025-05-25 16:33:55;0;0;
2025-05-25 16:33:56;0;0;
2025-05-25 16:33:57;0;0;
2025-05-25 16:33:58;0;0;
2025-05-25 16:33:59;0;0;
2025-05-25 16:34:01;0;0;
2025-05-25 16:34:02;0;0;
2025-05-25 16:34:03;0;0;
2025-05-25 16:34:04;0;0;
2025-05-25 16:34:05;0;0;
2025-05-25 16:34:06;0;0;
2025-05-25 16:34:08;0;0;
2025-05-25 16:34:09;0;0;
2025-05-25 16:34:10;0;0;
2025-05-25 16:34:11;0;0;
2025-05-25 16:34:12;0;0;
2025-05-25 16:34:14;0;0;
2025-05-25 16:34:15;0;0;
2025-05-25 16:34:16;0;0;
2025-05-25 16:34:17;0;0;
2025-05-25 16:34:18;0;0;
2025-05-25 16:34:20;0;0;
2025-05-25 16:34:21;0;0;
2025-05-25 16:34:22;0;0;
2025-05-25 16:34:23;0;0;
2025-05-25 16:34:24;0;0;
2025-05-25 16:34:25;0;0;
2025-05-25 16:34:27;0;0;
2025-05-25 16:34:28;0;0;
2025-05-25 16:34:29;0;0;
2025-05-25 16:34:30;0;0;
2025-05-25 16:34:31;0;0;
2025-05-25 16:34:33;0;0;
2025-05-25 16:34:34;0;0;
2025-05-25 16:34:35;0;0;
2025-05-25 16:34:36;0;0;
2025-05-25 16:34:37;0;0;
2025-05-25 16:34:38;0;0;
2025-05-25 16:34:40;0;0;
2025-05-25 16:34:41;0;0;
2025-05-25 16:34:42;0;0;
2025-05-25 16:34:43;0;0;
