2025-05-25 17:54:07;0;0;
2025-05-25 17:54:08;0;0;
2025-05-25 17:54:09;0;0;
2025-05-25 17:54:11;0;0;
2025-05-25 17:54:12;0;0;
2025-05-25 17:54:13;0;0;
2025-05-25 17:54:14;0;0;
2025-05-25 17:54:15;0;0;
2025-05-25 17:54:17;0;0;
2025-05-25 17:54:18;0;0;
2025-05-25 17:54:19;0;0;
2025-05-25 17:54:20;0;0;
2025-05-25 17:54:21;0;0;
2025-05-25 17:54:23;0;0;
2025-05-25 17:54:24;0;0;
2025-05-25 17:54:25;0;0;
2025-05-25 17:54:26;0;0;
2025-05-25 17:54:27;0;0;
2025-05-25 17:54:29;0;0;
2025-05-25 17:54:30;0;0;
2025-05-25 17:54:31;0;0;
2025-05-25 17:54:32;0;0;
2025-05-25 17:54:33;0;0;
2025-05-25 17:54:35;0;0;
2025-05-25 17:54:36;0;0;
2025-05-25 17:54:37;0;0;
2025-05-25 17:54:38;0;0;
2025-05-25 17:54:39;0;0;
2025-05-25 17:54:41;0;0;
2025-05-25 17:54:42;0;0;
2025-05-25 17:54:43;0;0;
2025-05-25 17:54:44;0;0;
2025-05-25 17:54:45;0;0;
2025-05-25 17:54:47;0;0;
2025-05-25 17:54:48;3;3;
2025-05-25 17:54:49;3;0;
2025-05-25 17:54:50;3;0;
2025-05-25 17:54:51;3;0;
2025-05-25 17:54:53;3;0;
2025-05-25 17:54:54;3;0;
2025-05-25 17:54:55;3;0;
2025-05-25 17:54:56;3;0;
2025-05-25 17:54:58;3;0;
2025-05-25 17:54:59;0;3;
2025-05-25 17:55:00;0;0;
2025-05-25 17:55:01;0;0;
2025-05-25 17:55:02;0;0;
2025-05-25 17:55:03;0;0;
2025-05-25 17:55:05;0;0;
2025-05-25 17:55:06;0;0;
2025-05-25 17:55:07;0;0;
2025-05-25 17:55:08;0;0;
2025-05-25 17:55:09;0;0;
2025-05-25 17:55:11;0;0;
2025-05-25 17:55:12;0;0;
2025-05-25 17:55:13;0;0;
2025-05-25 17:55:14;0;0;
2025-05-25 17:55:15;0;0;
2025-05-25 17:55:17;0;0;
2025-05-25 17:55:18;0;0;
2025-05-25 17:55:19;0;0;
2025-05-25 17:55:20;0;0;
2025-05-25 17:55:21;0;0;
2025-05-25 17:55:23;0;0;
2025-05-25 17:55:24;0;0;
2025-05-25 17:55:25;0;0;
2025-05-25 17:55:26;0;0;
2025-05-25 17:55:28;0;0;
2025-05-25 17:55:29;0;0;
2025-05-25 17:55:30;0;0;
2025-05-25 17:55:31;0;0;
2025-05-25 17:55:32;1;1;
2025-05-25 17:55:34;1;0;
2025-05-25 17:55:35;1;0;
2025-05-25 17:55:36;1;0;
2025-05-25 17:55:37;1;0;
2025-05-25 17:55:38;1;0;
2025-05-25 17:55:40;1;0;
2025-05-25 17:55:41;1;0;
2025-05-25 17:55:42;1;0;
2025-05-25 17:55:43;1;0;
2025-05-25 17:55:44;1;0;
2025-05-25 17:55:46;1;0;
2025-05-25 17:55:47;1;0;
2025-05-25 17:55:48;1;0;
2025-05-25 17:55:49;1;0;
2025-05-25 17:55:50;1;0;
2025-05-25 17:55:52;1;0;
2025-05-25 17:55:53;1;0;
2025-05-25 17:55:54;1;0;
2025-05-25 17:55:55;1;0;
2025-05-25 17:55:57;1;0;
2025-05-25 17:55:58;1;0;
2025-05-25 17:55:59;1;0;
2025-05-25 17:56:00;1;0;
2025-05-25 17:56:01;0;1;
2025-05-25 17:56:03;0;0;
2025-05-25 17:56:04;0;0;
2025-05-25 17:56:05;0;0;
2025-05-25 17:56:06;0;0;
2025-05-25 17:56:07;0;0;
2025-05-25 17:56:08;0;0;
2025-05-25 17:56:10;0;0;
2025-05-25 17:56:11;0;0;
2025-05-25 17:56:12;0;0;
2025-05-25 17:56:13;0;0;
2025-05-25 17:56:14;0;0;
2025-05-25 17:56:16;0;0;
2025-05-25 17:56:17;0;0;
2025-05-25 17:56:18;0;0;
2025-05-25 17:56:19;0;0;
2025-05-25 17:56:20;0;0;
2025-05-25 17:56:22;0;0;
2025-05-25 17:56:23;0;0;
2025-05-25 17:56:24;0;0;
2025-05-25 17:56:25;0;0;
2025-05-25 17:56:26;0;0;
2025-05-25 17:56:28;0;0;
2025-05-25 17:56:29;0;0;
2025-05-25 17:56:30;0;0;
2025-05-25 17:56:31;0;0;
2025-05-25 17:56:32;0;0;
2025-05-25 17:56:34;0;0;
2025-05-25 17:56:35;0;0;
2025-05-25 17:56:36;0;0;
2025-05-25 17:56:37;6;6;
2025-05-25 17:56:38;6;0;
2025-05-25 17:56:40;6;0;
2025-05-25 17:56:41;6;0;
2025-05-25 17:56:42;6;0;
2025-05-25 17:56:43;6;0;
2025-05-25 17:56:44;6;0;
2025-05-25 17:56:45;6;0;
2025-05-25 17:56:47;6;0;
2025-05-25 17:56:48;6;0;
2025-05-25 17:56:49;6;0;
2025-05-25 17:56:50;6;0;
2025-05-25 17:56:51;6;0;
2025-05-25 17:56:52;6;0;
2025-05-25 17:56:54;6;0;
2025-05-25 17:56:55;6;0;
2025-05-25 17:56:56;6;0;
2025-05-25 17:56:57;6;0;
2025-05-25 17:56:58;6;0;
2025-05-25 17:56:59;6;0;
2025-05-25 17:57:01;0;6;
